"purchase_date","promo_code","promo_ratio","total_price","sales_after_promo"
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",1099900,1094900
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",97920,92920
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",130000,125000
"2022-08-17","TUJUHBELASAN","APPLY_PROMO",170000,160000
"2022-08-17","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",660000,655000
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",375000,370000
"2022-08-17","TANPA_PROMO","TANPA_PROMO",89800,89800
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",119600,114600
"2022-08-17","TUJUHBELASAN","APPLY_PROMO",156000,146000
"2022-08-17","TANPA_PROMO","TANPA_PROMO",151500,151500
"2022-08-17","TANPA_PROMO","TANPA_PROMO",800000,800000
"2022-08-17","TANPA_PROMO","TANPA_PROMO",55000,55000
"2022-08-17","TUJUHBELASAN","APPLY_PROMO",17900,7900
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",168000,163000
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",450000,445000
"2022-08-17","TANPA_PROMO","TANPA_PROMO",73000,73000
"2022-08-17","TUJUHBELASAN","APPLY_PROMO",318000,308000
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",32000,27000
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",25000,20000
"2022-08-17","TANPA_PROMO","TANPA_PROMO",154440,154440
"2022-08-17","TANPA_PROMO","TANPA_PROMO",199998,199998
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",398000,393000
"2022-08-17","TUJUHBELASAN","APPLY_PROMO",599997,589997
"2022-08-17","TUJUHBELASAN","APPLY_PROMO",1320000,1310000
"2022-08-17","TUJUHBELASAN","APPLY_PROMO",75780,65780
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",116000,111000
"2022-08-17","GRATIS_ONGKIR","APPLY_PROMO",83661,78661
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",195000,190000
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",39800,34800
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",141000,136000
"2022-08-18","TANPA_PROMO","TANPA_PROMO",398000,398000
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",48960,43960
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",172500,167500
"2022-08-18","TANPA_PROMO","TANPA_PROMO",149900,149900
"2022-08-18","TANPA_PROMO","TANPA_PROMO",299999,299999
"2022-08-18","TANPA_PROMO","TANPA_PROMO",44400,44400
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",250000,245000
"2022-08-18","TANPA_PROMO","TANPA_PROMO",166500,166500
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",231750,226750
"2022-08-18","TANPA_PROMO","TANPA_PROMO",959700,959700
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",899997,894997
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",159000,154000
"2022-08-18","TANPA_PROMO","TANPA_PROMO",169380,169380
"2022-08-18","TANPA_PROMO","TANPA_PROMO",555000,555000
"2022-08-18","TANPA_PROMO","TANPA_PROMO",59800,59800
"2022-08-18","TANPA_PROMO","TANPA_PROMO",278000,278000
"2022-08-18","TANPA_PROMO","TANPA_PROMO",209700,209700
"2022-08-18","TANPA_PROMO","TANPA_PROMO",54000,54000
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",108750,103750
"2022-08-18","TANPA_PROMO","TANPA_PROMO",154440,154440
"2022-08-18","TANPA_PROMO","TANPA_PROMO",345000,345000
"2022-08-18","GRATIS_ONGKIR","APPLY_PROMO",75000,70000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",187200,182200
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",338000,333000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",55200,55200
"2022-08-19","TANPA_PROMO","TANPA_PROMO",21500,21500
"2022-08-19","TANPA_PROMO","TANPA_PROMO",458000,458000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",159000,154000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",197619,192619
"2022-08-19","TANPA_PROMO","TANPA_PROMO",60000,60000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",294840,294840
"2022-08-19","TANPA_PROMO","TANPA_PROMO",154440,154440
"2022-08-19","TANPA_PROMO","TANPA_PROMO",199900,199900
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",149000,144000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",450000,450000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",58000,58000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",615000,610000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",750000,750000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",48500,48500
"2022-08-19","TANPA_PROMO","TANPA_PROMO",95800,95800
"2022-08-19","TANPA_PROMO","TANPA_PROMO",102960,102960
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",160000,155000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",807000,807000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",472500,467500
"2022-08-19","TANPA_PROMO","TANPA_PROMO",555000,555000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",53000,48000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",69900,64900
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",1400,-3600
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",269000,264000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",49400,44400
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",200000,195000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",240000,235000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",177000,172000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",450000,445000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",137776,137776
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",9200,4200
"2022-08-19","TANPA_PROMO","TANPA_PROMO",185000,185000
"2022-08-19","TANPA_PROMO","TANPA_PROMO",165000,165000
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",89800,84800
"2022-08-19","TANPA_PROMO","TANPA_PROMO",56900,56900
"2022-08-19","TANPA_PROMO","TANPA_PROMO",58275,58275
"2022-08-19","TANPA_PROMO","TANPA_PROMO",29900,29900
"2022-08-19","GRATIS_ONGKIR","APPLY_PROMO",478800,473800
"2022-08-20","TANPA_PROMO","TANPA_PROMO",45800,45800
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",122052,117052
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",30000,25000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",7100000,7095000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",123200,118200
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",31000,26000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",30999,30999
"2022-08-20","TANPA_PROMO","TANPA_PROMO",1575,1575
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",165000,160000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",64150,64150
"2022-08-20","TANPA_PROMO","TANPA_PROMO",27000,27000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",97000,97000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",1300000,1295000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",43000,38000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",899900,894900
"2022-08-20","TANPA_PROMO","TANPA_PROMO",25790,25790
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",117000,112000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",45800,40800
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",462000,457000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",338000,333000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",184500,184500
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",237000,232000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",97000,97000
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",480000,475000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",165000,165000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",3661020,3661020
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",189900,184900
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",137700,132700
"2022-08-20","TANPA_PROMO","TANPA_PROMO",164445,164445
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",170000,165000
"2022-08-20","TANPA_PROMO","TANPA_PROMO",49592,49592
"2022-08-20","GRATIS_ONGKIR","APPLY_PROMO",475000,470000
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",168000,163000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",188000,188000
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",51000,46000
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",278000,273000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",67570,67570
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",4050,-950
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",80000,75000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",36910,36910
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",92000,87000
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",299999,294999
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",64020,59020
"2022-08-21","TANPA_PROMO","TANPA_PROMO",85000,85000
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",81368,76368
"2022-08-21","TANPA_PROMO","TANPA_PROMO",128000,128000
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",65172,60172
"2022-08-21","TANPA_PROMO","TANPA_PROMO",84645,84645
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",20000,15000
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",125970,120970
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",54000,49000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",693000,693000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",75000,75000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",179997,179997
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",14800,9800
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",192000,187000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",107728,107728
"2022-08-21","GRATIS_ONGKIR","APPLY_PROMO",48000,43000
"2022-08-21","TANPA_PROMO","TANPA_PROMO",90000,90000
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",295500,290500
"2022-08-22","TANPA_PROMO","TANPA_PROMO",2800,2800
"2022-08-22","TANPA_PROMO","TANPA_PROMO",51000,51000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",480000,480000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",2920000,2920000
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",1470000,1465000
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",179700,174700
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",1650020,1645020
"2022-08-22","TANPA_PROMO","TANPA_PROMO",100000,100000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",597000,597000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",894000,894000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",62000,62000
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",80250,75250
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",197500,192500
"2022-08-22","TANPA_PROMO","TANPA_PROMO",165000,165000
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",689997,684997
"2022-08-22","TANPA_PROMO","TANPA_PROMO",77250,77250
"2022-08-22","TANPA_PROMO","TANPA_PROMO",338000,338000
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",77370,72370
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",80664,75664
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",499000,494000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",208500,208500
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",270200,265200
"2022-08-22","TANPA_PROMO","TANPA_PROMO",442260,442260
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",78000,73000
"2022-08-22","GRATIS_ONGKIR","APPLY_PROMO",148000,143000
"2022-08-22","TANPA_PROMO","TANPA_PROMO",88920,88920
"2022-08-22","TANPA_PROMO","TANPA_PROMO",199800,199800
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",111100,106100
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",375000,370000
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",310500,305500
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",109800,104800
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",192060,187060
"2022-08-23","TANPA_PROMO","TANPA_PROMO",899900,899900
"2022-08-23","TANPA_PROMO","TANPA_PROMO",207000,207000
"2022-08-23","TANPA_PROMO","TANPA_PROMO",159000,159000
"2022-08-23","TANPA_PROMO","TANPA_PROMO",282000,282000
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",2700,-2300
"2022-08-23","TANPA_PROMO","TANPA_PROMO",84000,84000
"2022-08-23","TANPA_PROMO","TANPA_PROMO",99000,99000
"2022-08-23","TANPA_PROMO","TANPA_PROMO",156000,156000
"2022-08-23","TANPA_PROMO","TANPA_PROMO",135140,135140
"2022-08-23","TANPA_PROMO","TANPA_PROMO",85500,85500
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",78999,73999
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",60000,55000
"2022-08-23","TANPA_PROMO","TANPA_PROMO",390000,390000
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",122052,117052
"2022-08-23","TANPA_PROMO","TANPA_PROMO",133800,133800
"2022-08-23","TANPA_PROMO","TANPA_PROMO",66686,66686
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",112000,107000
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",300000,295000
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",75000,70000
"2022-08-23","TANPA_PROMO","TANPA_PROMO",81180,81180
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",139800,134800
"2022-08-23","GRATIS_ONGKIR","APPLY_PROMO",36375,31375
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",340100,335100
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",1670,-3330
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",398000,393000
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",113800,108800
"2022-08-24","TANPA_PROMO","TANPA_PROMO",50000,50000
"2022-08-24","TANPA_PROMO","TANPA_PROMO",138500,138500
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",225000,220000
"2022-08-24","TANPA_PROMO","TANPA_PROMO",190000,190000
"2022-08-24","TANPA_PROMO","TANPA_PROMO",68700,68700
"2022-08-24","TANPA_PROMO","TANPA_PROMO",143664,143664
"2022-08-24","TANPA_PROMO","TANPA_PROMO",73500,73500
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",128000,123000
"2022-08-24","TANPA_PROMO","TANPA_PROMO",657000,657000
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",154500,149500
"2022-08-24","TANPA_PROMO","TANPA_PROMO",275000,275000
"2022-08-24","TANPA_PROMO","TANPA_PROMO",423000,423000
"2022-08-24","GRATIS_ONGKIR","APPLY_PROMO",438000,433000
"2022-08-24","TANPA_PROMO","TANPA_PROMO",103500,103500
"2022-08-24","TANPA_PROMO","TANPA_PROMO",99750,99750
"2022-08-24","TANPA_PROMO","TANPA_PROMO",103900,103900
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",44000,39000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",3700,-1300
"2022-08-25","TANPA_PROMO","TANPA_PROMO",128040,128040
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",159000,154000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",650000,645000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",1200000,1195000
"2022-08-25","TANPA_PROMO","TANPA_PROMO",73950,73950
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",125000,120000
"2022-08-25","TANPA_PROMO","TANPA_PROMO",156000,156000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",5970000,5965000
"2022-08-25","TANPA_PROMO","TANPA_PROMO",207000,207000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",166500,161500
"2022-08-25","TANPA_PROMO","TANPA_PROMO",84150,84150
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",18400,13400
"2022-08-25","TANPA_PROMO","TANPA_PROMO",186000,186000
"2022-08-25","TANPA_PROMO","TANPA_PROMO",128040,128040
"2022-08-25","TANPA_PROMO","TANPA_PROMO",238000,238000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",75000,70000
"2022-08-25","TANPA_PROMO","TANPA_PROMO",398000,398000
"2022-08-25","TANPA_PROMO","TANPA_PROMO",18400,18400
"2022-08-25","TANPA_PROMO","TANPA_PROMO",279000,279000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",1350,-3650
"2022-08-25","TANPA_PROMO","TANPA_PROMO",3300,3300
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",234000,229000
"2022-08-25","GRATIS_ONGKIR","APPLY_PROMO",129800,124800
"2022-08-25","TANPA_PROMO","TANPA_PROMO",43000,43000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",2700,2700
"2022-08-26","TANPA_PROMO","TANPA_PROMO",99000,99000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",2700,2700
"2022-08-26","TANPA_PROMO","TANPA_PROMO",85000,85000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",48500,48500
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",1440000,1435000
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",144000,139000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",1850,1850
"2022-08-26","TANPA_PROMO","TANPA_PROMO",375300,375300
"2022-08-26","TANPA_PROMO","TANPA_PROMO",165500,165500
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",98800,93800
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",378000,373000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",118500,118500
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",55774,50774
"2022-08-26","TANPA_PROMO","TANPA_PROMO",326250,326250
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",78002,73002
"2022-08-26","TANPA_PROMO","TANPA_PROMO",125000,125000
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",207800,202800
"2022-08-26","TANPA_PROMO","TANPA_PROMO",2250000,2250000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",410000,410000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",143700,143700
"2022-08-26","TANPA_PROMO","TANPA_PROMO",26750,26750
"2022-08-26","TANPA_PROMO","TANPA_PROMO",73950,73950
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",38850,33850
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",338000,333000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",17160,17160
"2022-08-26","TANPA_PROMO","TANPA_PROMO",471750,471750
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",70000,65000
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",43448,38448
"2022-08-26","GRATIS_ONGKIR","APPLY_PROMO",30000,25000
"2022-08-26","TANPA_PROMO","TANPA_PROMO",8622,8622
"2022-08-27","TANPA_PROMO","TANPA_PROMO",73500,73500
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",53000,48000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",33343,28343
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",292500,287500
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",259800,254800
"2022-08-27","TANPA_PROMO","TANPA_PROMO",145000,145000
"2022-08-27","TANPA_PROMO","TANPA_PROMO",398000,398000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",166500,161500
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",379800,374800
"2022-08-27","TANPA_PROMO","TANPA_PROMO",118000,118000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",239800,234800
"2022-08-27","TANPA_PROMO","TANPA_PROMO",525,525
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",155000,150000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",94500,89500
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",225000,220000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",46400,41400
"2022-08-27","TANPA_PROMO","TANPA_PROMO",95800,95800
"2022-08-27","TANPA_PROMO","TANPA_PROMO",378000,378000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",149650,144650
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",148520,143520
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",24225,19225
"2022-08-27","TANPA_PROMO","TANPA_PROMO",209700,209700
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",27600,22600
"2022-08-27","TANPA_PROMO","TANPA_PROMO",390000,390000
"2022-08-27","TANPA_PROMO","TANPA_PROMO",449000,449000
"2022-08-27","TANPA_PROMO","TANPA_PROMO",384000,384000
"2022-08-27","TANPA_PROMO","TANPA_PROMO",107728,107728
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",3550000,3545000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",110997,105997
"2022-08-27","TANPA_PROMO","TANPA_PROMO",333000,333000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",179700,174700
"2022-08-27","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",480000,475000
"2022-08-27","GRATIS_ONGKIR","APPLY_PROMO",218000,213000
"2022-08-27","TANPA_PROMO","TANPA_PROMO",177000,177000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",358000,353000
"2022-08-28","TANPA_PROMO","TANPA_PROMO",177000,177000
"2022-08-28","TANPA_PROMO","TANPA_PROMO",69600,69600
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",599700,594700
"2022-08-28","TANPA_PROMO","TANPA_PROMO",296907,296907
"2022-08-28","TANPA_PROMO","TANPA_PROMO",24250,24250
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",567000,562000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",480000,475000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",40684,35684
"2022-08-28","TANPA_PROMO","TANPA_PROMO",148000,148000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",74000,69000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",93884,88884
"2022-08-28","TANPA_PROMO","TANPA_PROMO",254250,254250
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",550000,545000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",24796,19796
"2022-08-28","TANPA_PROMO","TANPA_PROMO",175000,175000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",131746,126746
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",48500,43500
"2022-08-28","TANPA_PROMO","TANPA_PROMO",19000,19000
"2022-08-28","TANPA_PROMO","TANPA_PROMO",110000,110000
"2022-08-28","TANPA_PROMO","TANPA_PROMO",17500,17500
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",195000,190000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",171000,166000
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",397500,392500
"2022-08-28","TANPA_PROMO","TANPA_PROMO",5097000,5097000
"2022-08-28","TANPA_PROMO","TANPA_PROMO",338850,338850
"2022-08-28","TANPA_PROMO","TANPA_PROMO",295500,295500
"2022-08-28","GRATIS_ONGKIR","APPLY_PROMO",187960,182960
"2022-08-28","TANPA_PROMO","TANPA_PROMO",250000,250000
"2022-08-28","TANPA_PROMO","TANPA_PROMO",89900,89900
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",52000,47000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",64000,59000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",227997,227997
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",151998,146998
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",129900,124900
"2022-08-29","TANPA_PROMO","TANPA_PROMO",680000,680000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",113800,108800
"2022-08-29","TANPA_PROMO","TANPA_PROMO",155046,155046
"2022-08-29","TANPA_PROMO","TANPA_PROMO",159000,159000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",131400,126400
"2022-08-29","TANPA_PROMO","TANPA_PROMO",390000,390000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",389700,389700
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",141000,136000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",234000,229000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",555000,555000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",186000,186000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",297000,292000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",155000,155000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",150000,145000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",24796,19796
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",415000,410000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",2694000,2694000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",43000,43000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",507000,507000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",459998,454998
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",578700,573700
"2022-08-29","TANPA_PROMO","TANPA_PROMO",200000,200000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",75000,70000
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",597000,592000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",555000,555000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",189900,189900
"2022-08-29","GRATIS_ONGKIR","APPLY_PROMO",1058000,1053000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",410000,410000
"2022-08-29","TANPA_PROMO","TANPA_PROMO",79000,79000
"2022-08-30","GRATIS_ONGKIR","APPLY_PROMO",159900,154900
"2022-08-30","TANPA_PROMO","TANPA_PROMO",70800,70800
"2022-08-30","GRATIS_ONGKIR","APPLY_PROMO",168750,163750
"2022-08-30","GRATIS_ONGKIR","APPLY_PROMO",50000,45000
"2022-08-30","GRATIS_ONGKIR","APPLY_PROMO",93000,88000
"2022-08-30","GRATIS_ONGKIR","APPLY_PROMO",830000,825000
