"purchase_date","total_price","promo_code","discount","sales_after_promo"
"2022-09-05",31400,"GRATIS_ONGKIR",5000,26400
"2022-09-29",208500,"GRATIS_ONGKIR",5000,203500
"2022-09-04",284000,"GRATIS_ONGKIR",5000,279000
"2022-09-21",65000,"GRATIS_ONGKIR",5000,60000
"2022-09-29",95000,"GRATIS_ONGKIR",5000,90000
"2022-09-30",750000,"GRATIS_ONGKIR",5000,745000
"2022-09-13",445560,"GRATIS_ONGKIR",5000,440560
"2022-09-10",91800,"GRATIS_ONGKIR",5000,86800
"2022-09-09",390000,"TANPA_PROMO",0,390000
"2022-09-11",186000,"TANPA_PROMO",0,186000
"2022-09-15",54561,"GRATIS_ONGKIR",5000,49561
"2022-09-01",375000,"TANPA_PROMO",0,375000
"2022-09-17",475000,"TANPA_PROMO",0,475000
"2022-09-01",31500,"AWAL_GAJIAN",15000,16500
"2022-09-11",225900,"GRATIS_ONGKIR",5000,220900
"2022-09-17",29900,"TANPA_PROMO",0,29900
"2022-09-14",234000,"TANPA_PROMO",0,234000
"2022-09-20",75800,"TANPA_PROMO",0,75800
"2022-09-05",18187,"GRATIS_ONGKIR",5000,13187
"2022-09-26",195000,"TANPA_PROMO",0,195000
"2022-09-24",139800,"GRATIS_ONGKIR",5000,134800
"2022-09-19",292500,"GRATIS_ONGKIR",5000,287500
"2022-09-18",48500,"TANPA_PROMO",0,48500
"2022-09-28",69000,"TANPA_PROMO",0,69000
"2022-09-11",450000,"TANPA_PROMO",0,450000
"2022-09-03",92997,"GRATIS_ONGKIR",5000,87997
"2022-09-24",65000,"TANPA_PROMO",0,65000
"2022-09-28",99000,"GRATIS_ONGKIR",5000,94000
"2022-09-25",239800,"GRATIS_ONGKIR",5000,234800
"2022-09-03",73500,"GRATIS_ONGKIR",5000,68500
"2022-09-06",89900,"TANPA_PROMO",0,89900
"2022-09-09",375300,"GRATIS_ONGKIR",5000,370300
"2022-09-16",14800,"GRATIS_ONGKIR",5000,9800
"2022-09-04",194000,"GRATIS_ONGKIR",5000,189000
"2022-09-10",960000,"GRATIS_ONGKIR",5000,955000
"2022-09-25",299999,"GRATIS_ONGKIR",5000,294999
"2022-09-21",249800,"TANPA_PROMO",0,249800
"2022-09-03",64500,"GRATIS_ONGKIR",5000,59500
"2022-09-03",158000,"GRATIS_ONGKIR",5000,153000
"2022-09-26",327000,"TANPA_PROMO",0,327000
"2022-09-15",69500,"TANPA_PROMO",0,69500
"2022-09-03",340000,"TANPA_PROMO",0,340000
"2022-09-12",138000,"TANPA_PROMO",0,138000
"2022-09-28",85000,"GRATIS_ONGKIR",5000,80000
"2022-09-17",599997,"GRATIS_ONGKIR",5000,594997
"2022-09-12",75980,"TANPA_PROMO",0,75980
"2022-09-08",190000,"TANPA_PROMO",0,190000
"2022-09-14",1950000,"GRATIS_ONGKIR",5000,1945000
"2022-09-22",145360,"TANPA_PROMO",0,145360
"2022-09-09",159000,"TANPA_PROMO",0,159000
"2022-09-08",639800,"TANPA_PROMO",0,639800
"2022-09-07",117000,"TANPA_PROMO",0,117000
"2022-09-21",4050,"TANPA_PROMO",0,4050
"2022-09-21",3661020,"GRATIS_ONGKIR",5000,3656020
"2022-09-09",525,"GRATIS_ONGKIR",5000,-4475
"2022-09-16",78000,"TANPA_PROMO",0,78000
"2022-09-08",35000,"TANPA_PROMO",0,35000
"2022-09-20",599997,"GRATIS_ONGKIR",5000,594997
"2022-09-26",130000,"TANPA_PROMO",0,130000
"2022-09-15",125970,"GRATIS_ONGKIR",5000,120970
"2022-09-13",110000,"TANPA_PROMO",0,110000
"2022-09-05",83661,"GRATIS_ONGKIR",5000,78661
"2022-09-12",205000,"TANPA_PROMO",0,205000
"2022-09-01",64000,"TANPA_PROMO",0,64000
"2022-09-27",17160,"TANPA_PROMO",0,17160
"2022-09-20",47000,"GRATIS_ONGKIR",5000,42000
"2022-09-05",159000,"GRATIS_ONGKIR",5000,154000
"2022-09-11",37990,"TANPA_PROMO",0,37990
"2022-09-12",155046,"GRATIS_ONGKIR",5000,150046
"2022-09-30",170700,"GRATIS_ONGKIR",5000,165700
"2022-09-12",400000,"GRATIS_ONGKIR",5000,395000
"2022-09-12",162500,"TANPA_PROMO",0,162500
"2022-09-08",420000,"GRATIS_ONGKIR",5000,415000
"2022-09-28",1364250,"TANPA_PROMO",0,1364250
"2022-09-04",227700,"GRATIS_ONGKIR",5000,222700
"2022-09-25",435000,"GRATIS_ONGKIR",5000,430000
"2022-09-10",280000,"TANPA_PROMO",0,280000
"2022-09-29",599997,"GRATIS_ONGKIR",5000,594997
"2022-09-30",96000,"TANPA_PROMO",0,96000
"2022-09-11",449000,"GRATIS_ONGKIR",5000,444000
"2022-09-16",169380,"TANPA_PROMO",0,169380
"2022-09-11",205000,"TANPA_PROMO",0,205000
"2022-09-23",520000,"GRATIS_ONGKIR",5000,515000
"2022-09-21",370000,"GRATIS_ONGKIR",5000,365000
"2022-09-11",36375,"GRATIS_ONGKIR",5000,31375
"2022-09-10",1000,"TANPA_PROMO",0,1000
"2022-09-28",170000,"GRATIS_ONGKIR",5000,165000
"2022-09-26",195000,"GRATIS_ONGKIR",5000,190000
"2022-09-17",331000,"GRATIS_ONGKIR",5000,326000
"2022-09-30",55000,"GRATIS_ONGKIR",5000,50000
"2022-09-07",170000,"GRATIS_ONGKIR",5000,165000
"2022-09-07",187200,"GRATIS_ONGKIR",5000,182200
"2022-09-24",179700,"GRATIS_ONGKIR",5000,174700
"2022-09-29",159000,"GRATIS_ONGKIR",5000,154000
"2022-09-12",35500,"GRATIS_ONGKIR",5000,30500
"2022-09-04",59700,"TANPA_PROMO",0,59700
"2022-09-22",72680,"GRATIS_ONGKIR",5000,67680
"2022-09-16",128000,"GRATIS_ONGKIR",5000,123000
"2022-09-12",40500,"GRATIS_ONGKIR",5000,35500
"2022-09-07",26270,"TANPA_PROMO",0,26270
"2022-09-01",1650020,"GRATIS_ONGKIR",5000,1645020
"2022-09-20",7500,"GRATIS_ONGKIR",5000,2500
"2022-09-05",15700,"GRATIS_ONGKIR",5000,10700
"2022-09-04",499500,"TANPA_PROMO",0,499500
"2022-09-13",117003,"GRATIS_ONGKIR",5000,112003
"2022-09-08",3030000,"TANPA_PROMO",0,3030000
"2022-09-04",690000,"GRATIS_ONGKIR",5000,685000
"2022-09-03",76800,"GRATIS_ONGKIR",5000,71800
"2022-09-16",898000,"TANPA_PROMO",0,898000
"2022-09-30",84150,"TANPA_PROMO",0,84150
"2022-09-09",1950000,"TANPA_PROMO",0,1950000
"2022-09-27",449000,"GRATIS_ONGKIR",5000,444000
"2022-09-14",78000,"TANPA_PROMO",0,78000
"2022-09-14",899900,"GRATIS_ONGKIR",5000,894900
"2022-09-03",1950000,"GRATIS_ONGKIR",5000,1945000
"2022-09-23",89000,"TANPA_PROMO",0,89000
"2022-09-09",78999,"GRATIS_ONGKIR",5000,73999
"2022-09-29",150000,"TANPA_PROMO",0,150000
"2022-09-02",330000,"GRATIS_ONGKIR",5000,325000
"2022-09-06",195000,"TANPA_PROMO",0,195000
"2022-09-14",837000,"TANPA_PROMO",0,837000
"2022-09-22",42000,"GRATIS_ONGKIR",5000,37000
"2022-09-14",650000,"GRATIS_ONGKIR",5000,645000
"2022-09-18",202710,"GRATIS_ONGKIR",5000,197710
"2022-09-07",10000,"GRATIS_ONGKIR",5000,5000
"2022-09-15",110000,"GRATIS_ONGKIR",5000,105000
"2022-09-12",825000,"GRATIS_ONGKIR",5000,820000
"2022-09-24",11990,"GRATIS_ONGKIR",5000,6990
"2022-09-09",38000,"GRATIS_ONGKIR",5000,33000
"2022-09-09",40684,"TANPA_PROMO",0,40684
"2022-09-22",115000,"GRATIS_ONGKIR",5000,110000
"2022-09-08",250000,"GRATIS_ONGKIR",5000,245000
"2022-09-05",62000,"TANPA_PROMO",0,62000
"2022-09-20",130000,"GRATIS_ONGKIR",5000,125000
"2022-09-18",59999,"GRATIS_ONGKIR",5000,54999
"2022-09-20",145000,"TANPA_PROMO",0,145000
"2022-09-08",479000,"GRATIS_ONGKIR",5000,474000
"2022-09-23",270580,"TANPA_PROMO",0,270580
"2022-09-19",62400,"GRATIS_ONGKIR",5000,57400
"2022-09-05",93884,"TANPA_PROMO",0,93884
"2022-09-25",134700,"TANPA_PROMO",0,134700
"2022-09-17",20000,"GRATIS_ONGKIR",5000,15000
"2022-09-30",338000,"TANPA_PROMO",0,338000
"2022-09-07",64900,"TANPA_PROMO",0,64900
"2022-09-14",179997,"TANPA_PROMO",0,179997
"2022-09-06",107000,"TANPA_PROMO",0,107000
"2022-09-15",68700,"TANPA_PROMO",0,68700
"2022-09-24",21500,"GRATIS_ONGKIR",5000,16500
"2022-09-14",199999,"TANPA_PROMO",0,199999
"2022-09-23",520000,"TANPA_PROMO",0,520000
"2022-09-05",75800,"GRATIS_ONGKIR",5000,70800
"2022-09-24",4999000,"TANPA_PROMO",0,4999000
"2022-09-10",159900,"GRATIS_ONGKIR",5000,154900
"2022-09-23",330000,"GRATIS_ONGKIR",5000,325000
"2022-09-06",68888,"GRATIS_ONGKIR",5000,63888
"2022-09-27",193800,"TANPA_PROMO",0,193800
"2022-09-19",25000,"GRATIS_ONGKIR",5000,20000
"2022-09-10",156000,"GRATIS_ONGKIR",5000,151000
"2022-09-17",64000,"GRATIS_ONGKIR",5000,59000
"2022-09-03",397500,"GRATIS_ONGKIR",5000,392500
"2022-09-26",118000,"GRATIS_ONGKIR",5000,113000
"2022-09-01",280000,"AWAL_GAJIAN",15000,265000
"2022-09-14",7100000,"GRATIS_ONGKIR",5000,7095000
"2022-09-04",76500,"TANPA_PROMO",0,76500
"2022-09-14",440000,"TANPA_PROMO",0,440000
"2022-09-16",3030000,"GRATIS_ONGKIR",5000,3025000
"2022-09-26",52000,"GRATIS_ONGKIR",5000,47000
"2022-09-23",2694000,"GRATIS_ONGKIR",5000,2689000
"2022-09-22",47900,"TANPA_PROMO",0,47900
"2022-09-27",29900,"TANPA_PROMO",0,29900
"2022-09-28",154500,"GRATIS_ONGKIR",5000,149500
"2022-09-26",3750,"GRATIS_ONGKIR",5000,-1250
"2022-09-02",39000,"GRATIS_ONGKIR",5000,34000
"2022-09-14",168999,"TANPA_PROMO",0,168999
"2022-09-22",187200,"TANPA_PROMO",0,187200
"2022-09-08",113800,"GRATIS_ONGKIR",5000,108800
"2022-09-11",64150,"TANPA_PROMO",0,64150
"2022-09-01",165000,"GRATIS_ONGKIR",5000,160000
"2022-09-19",85000,"TANPA_PROMO",0,85000
"2022-09-13",485997,"GRATIS_ONGKIR",5000,480997
"2022-09-04",48960,"TANPA_PROMO",0,48960
"2022-09-14",130000,"TANPA_PROMO",0,130000
"2022-09-20",29900,"GRATIS_ONGKIR",5000,24900
"2022-09-01",199999,"TANPA_PROMO",0,199999
"2022-09-14",190000,"TANPA_PROMO",0,190000
"2022-09-29",186000,"GRATIS_ONGKIR",5000,181000
"2022-09-30",119800,"TANPA_PROMO",0,119800
"2022-09-14",99000,"TANPA_PROMO",0,99000
"2022-09-04",54000,"TANPA_PROMO",0,54000
"2022-09-03",83980,"GRATIS_ONGKIR",5000,78980
"2022-09-16",420000,"TANPA_PROMO",0,420000
"2022-09-14",47900,"GRATIS_ONGKIR",5000,42900
"2022-09-09",255000,"TANPA_PROMO",0,255000
"2022-09-12",2850000,"GRATIS_ONGKIR",5000,2845000
"2022-09-06",135140,"TANPA_PROMO",0,135140
"2022-09-04",236997,"GRATIS_ONGKIR",5000,231997
"2022-09-30",98500,"TANPA_PROMO",0,98500
"2022-09-09",95800,"TANPA_PROMO",0,95800
"2022-09-25",115999,"GRATIS_ONGKIR",5000,110999
"2022-09-25",30000,"TANPA_PROMO",0,30000
"2022-09-02",567000,"GRATIS_ONGKIR",5000,562000
"2022-09-20",337500,"GRATIS_ONGKIR",5000,332500
"2022-09-02",9748,"GRATIS_ONGKIR",5000,4748
"2022-09-01",567000,"AWAL_GAJIAN",15000,552000
"2022-09-06",93300,"GRATIS_ONGKIR",5000,88300
"2022-09-02",32000,"GRATIS_ONGKIR",5000,27000
"2022-09-11",50000,"GRATIS_ONGKIR",5000,45000
"2022-09-24",15700,"TANPA_PROMO",0,15700
"2022-09-25",131120,"TANPA_PROMO",0,131120
"2022-09-10",227997,"GRATIS_ONGKIR",5000,222997
"2022-09-03",169290,"TANPA_PROMO",0,169290
"2022-09-06",93300,"TANPA_PROMO",0,93300
"2022-09-18",300000,"GRATIS_ONGKIR",5000,295000
"2022-09-02",57000,"TANPA_PROMO",0,57000
"2022-09-20",192060,"GRATIS_ONGKIR",5000,187060
"2022-09-25",19500,"TANPA_PROMO",0,19500
"2022-09-09",218000,"TANPA_PROMO",0,218000
"2022-09-08",232500,"TANPA_PROMO",0,232500
"2022-09-12",109800,"GRATIS_ONGKIR",5000,104800
"2022-09-16",157998,"GRATIS_ONGKIR",5000,152998
"2022-09-16",525000,"TANPA_PROMO",0,525000
"2022-09-14",24250,"GRATIS_ONGKIR",5000,19250
"2022-09-17",41990,"GRATIS_ONGKIR",5000,36990
"2022-09-03",35970,"GRATIS_ONGKIR",5000,30970
"2022-09-12",747000,"TANPA_PROMO",0,747000
"2022-09-28",138500,"GRATIS_ONGKIR",5000,133500
"2022-09-27",97000,"TANPA_PROMO",0,97000
"2022-09-16",569700,"GRATIS_ONGKIR",5000,564700
"2022-09-21",52000,"TANPA_PROMO",0,52000
"2022-09-10",180000,"GRATIS_ONGKIR",5000,175000
"2022-09-25",74800,"TANPA_PROMO",0,74800
"2022-09-21",1690,"TANPA_PROMO",0,1690
"2022-09-26",46942,"GRATIS_ONGKIR",5000,41942
"2022-09-27",198000,"TANPA_PROMO",0,198000
"2022-09-23",99000,"TANPA_PROMO",0,99000
"2022-09-14",980000,"TANPA_PROMO",0,980000
"2022-09-20",192000,"TANPA_PROMO",0,192000
"2022-09-03",89000,"GRATIS_ONGKIR",5000,84000
"2022-09-11",98750,"GRATIS_ONGKIR",5000,93750
"2022-09-27",96000,"TANPA_PROMO",0,96000
"2022-09-28",72675,"TANPA_PROMO",0,72675
"2022-09-30",73000,"GRATIS_ONGKIR",5000,68000
"2022-09-11",110000,"GRATIS_ONGKIR",5000,105000
"2022-09-19",370000,"TANPA_PROMO",0,370000
"2022-09-10",179997,"TANPA_PROMO",0,179997
"2022-09-02",41990,"TANPA_PROMO",0,41990
"2022-09-13",243540,"GRATIS_ONGKIR",5000,238540
"2022-09-05",184800,"TANPA_PROMO",0,184800
"2022-09-26",123000,"GRATIS_ONGKIR",5000,118000
"2022-09-28",4050,"TANPA_PROMO",0,4050
"2022-09-24",78000,"GRATIS_ONGKIR",5000,73000
"2022-09-16",29600,"TANPA_PROMO",0,29600
"2022-09-15",331000,"TANPA_PROMO",0,331000
"2022-09-28",57000,"TANPA_PROMO",0,57000
"2022-09-30",66686,"TANPA_PROMO",0,66686
"2022-09-16",148000,"GRATIS_ONGKIR",5000,143000
"2022-09-29",180000,"TANPA_PROMO",0,180000
"2022-09-23",145000,"GRATIS_ONGKIR",5000,140000
"2022-09-13",48450,"GRATIS_ONGKIR",5000,43450
"2022-09-08",85320,"TANPA_PROMO",0,85320
"2022-09-30",62000,"TANPA_PROMO",0,62000
"2022-09-10",70000,"GRATIS_ONGKIR",5000,65000
"2022-09-07",520000,"GRATIS_ONGKIR",5000,515000
"2022-09-13",56000,"TANPA_PROMO",0,56000
"2022-09-01",121500,"AWAL_GAJIAN",15000,106500
"2022-09-11",138000,"GRATIS_ONGKIR",5000,133000
"2022-09-28",110000,"GRATIS_ONGKIR",5000,105000
"2022-09-06",690000,"GRATIS_ONGKIR",5000,685000
"2022-09-26",141000,"TANPA_PROMO",0,141000
"2022-09-09",14800,"GRATIS_ONGKIR",5000,9800
"2022-09-29",109630,"TANPA_PROMO",0,109630
"2022-09-08",1347000,"GRATIS_ONGKIR",5000,1342000
"2022-09-23",150000,"TANPA_PROMO",0,150000
"2022-09-27",154500,"TANPA_PROMO",0,154500
"2022-09-26",379800,"TANPA_PROMO",0,379800
"2022-09-17",538000,"GRATIS_ONGKIR",5000,533000
"2022-09-17",390000,"TANPA_PROMO",0,390000
"2022-09-06",104000,"TANPA_PROMO",0,104000
"2022-09-02",450000,"TANPA_PROMO",0,450000
"2022-09-23",133800,"GRATIS_ONGKIR",5000,128800
"2022-09-30",47900,"TANPA_PROMO",0,47900
"2022-09-11",154500,"TANPA_PROMO",0,154500
"2022-09-27",65873,"TANPA_PROMO",0,65873
"2022-09-07",29900,"TANPA_PROMO",0,29900
"2022-09-03",450000,"GRATIS_ONGKIR",5000,445000
"2022-09-01",254070,"GRATIS_ONGKIR",5000,249070
"2022-09-29",1125000,"TANPA_PROMO",0,1125000
"2022-09-08",300000,"TANPA_PROMO",0,300000
"2022-09-28",64150,"GRATIS_ONGKIR",5000,59150
"2022-09-06",138000,"GRATIS_ONGKIR",5000,133000
"2022-09-23",21000,"TANPA_PROMO",0,21000
"2022-09-23",716000,"GRATIS_ONGKIR",5000,711000
"2022-09-26",1799800,"GRATIS_ONGKIR",5000,1794800
"2022-09-23",130000,"GRATIS_ONGKIR",5000,125000
"2022-09-24",1659000,"GRATIS_ONGKIR",5000,1654000
"2022-09-03",55774,"GRATIS_ONGKIR",5000,50774
"2022-09-01",285000,"TANPA_PROMO",0,285000
"2022-09-01",250000,"AWAL_GAJIAN",15000,235000
"2022-09-21",23980,"GRATIS_ONGKIR",5000,18980
"2022-09-05",25790,"GRATIS_ONGKIR",5000,20790
"2022-09-12",657000,"GRATIS_ONGKIR",5000,652000
"2022-09-01",347997,"TANPA_PROMO",0,347997
"2022-09-25",113800,"GRATIS_ONGKIR",5000,108800
"2022-09-27",212400,"TANPA_PROMO",0,212400
"2022-09-14",477000,"GRATIS_ONGKIR",5000,472000
"2022-09-06",149900,"TANPA_PROMO",0,149900
"2022-09-23",180000,"GRATIS_ONGKIR",5000,175000
"2022-09-29",260000,"TANPA_PROMO",0,260000
"2022-09-14",59000,"GRATIS_ONGKIR",5000,54000
"2022-09-01",507000,"TANPA_PROMO",0,507000
"2022-09-14",567000,"TANPA_PROMO",0,567000
"2022-09-24",340000,"TANPA_PROMO",0,340000
"2022-09-30",75999,"TANPA_PROMO",0,75999
"2022-09-08",237500,"TANPA_PROMO",0,237500
"2022-09-10",104000,"GRATIS_ONGKIR",5000,99000
"2022-09-10",654000,"GRATIS_ONGKIR",5000,649000
"2022-09-19",143700,"GRATIS_ONGKIR",5000,138700
"2022-09-17",89000,"TANPA_PROMO",0,89000
"2022-09-17",370000,"GRATIS_ONGKIR",5000,365000
"2022-09-15",187200,"GRATIS_ONGKIR",5000,182200
"2022-09-02",260000,"TANPA_PROMO",0,260000
"2022-09-20",85000,"TANPA_PROMO",0,85000
"2022-09-08",337500,"TANPA_PROMO",0,337500
"2022-09-21",18455,"TANPA_PROMO",0,18455
"2022-09-23",117000,"GRATIS_ONGKIR",5000,112000
"2022-09-27",72000,"GRATIS_ONGKIR",5000,67000
"2022-09-27",42660,"GRATIS_ONGKIR",5000,37660
"2022-09-11",212400,"GRATIS_ONGKIR",5000,207400
"2022-09-19",1950000,"TANPA_PROMO",0,1950000
"2022-09-01",780000,"TANPA_PROMO",0,780000
"2022-09-16",61500,"GRATIS_ONGKIR",5000,56500
"2022-09-27",39900,"TANPA_PROMO",0,39900
"2022-09-10",52000,"GRATIS_ONGKIR",5000,47000
"2022-09-01",35970,"AWAL_GAJIAN",15000,20970
"2022-09-20",125000,"GRATIS_ONGKIR",5000,120000
"2022-09-11",100000,"TANPA_PROMO",0,100000
"2022-09-18",3299700,"TANPA_PROMO",0,3299700
"2022-09-08",99750,"GRATIS_ONGKIR",5000,94750
"2022-09-17",4347000,"TANPA_PROMO",0,4347000
"2022-09-11",90000,"GRATIS_ONGKIR",5000,85000
"2022-09-21",22900,"GRATIS_ONGKIR",5000,17900
"2022-09-23",75999,"TANPA_PROMO",0,75999
"2022-09-06",690000,"TANPA_PROMO",0,690000
"2022-09-09",7500,"TANPA_PROMO",0,7500
"2022-09-16",57000,"TANPA_PROMO",0,57000
"2022-09-22",1125000,"TANPA_PROMO",0,1125000
"2022-09-19",220000,"TANPA_PROMO",0,220000
"2022-09-20",267000,"TANPA_PROMO",0,267000
"2022-09-24",198000,"TANPA_PROMO",0,198000
"2022-09-22",168750,"TANPA_PROMO",0,168750
"2022-09-20",169000,"TANPA_PROMO",0,169000
"2022-09-18",185000,"TANPA_PROMO",0,185000
"2022-09-11",384000,"TANPA_PROMO",0,384000
"2022-09-04",20000,"GRATIS_ONGKIR",5000,15000
"2022-09-04",260000,"TANPA_PROMO",0,260000
"2022-09-07",140000,"GRATIS_ONGKIR",5000,135000
"2022-09-01",9998000,"AWAL_GAJIAN",15000,9983000
"2022-09-16",510150,"GRATIS_ONGKIR",5000,505150
"2022-09-23",319200,"GRATIS_ONGKIR",5000,314200
"2022-09-28",250000,"GRATIS_ONGKIR",5000,245000
"2022-09-13",333000,"TANPA_PROMO",0,333000
"2022-09-01",270000,"TANPA_PROMO",0,270000
"2022-09-16",300000,"GRATIS_ONGKIR",5000,295000
"2022-09-29",145000,"GRATIS_ONGKIR",5000,140000
"2022-09-08",85000,"GRATIS_ONGKIR",5000,80000
"2022-09-09",1364250,"TANPA_PROMO",0,1364250
"2022-09-14",44000,"GRATIS_ONGKIR",5000,39000
"2022-09-11",231750,"GRATIS_ONGKIR",5000,226750
"2022-09-20",76500,"GRATIS_ONGKIR",5000,71500
"2022-09-02",99000,"GRATIS_ONGKIR",5000,94000
"2022-09-10",3700,"GRATIS_ONGKIR",5000,-1300
"2022-09-27",89700,"TANPA_PROMO",0,89700
"2022-09-09",68000,"GRATIS_ONGKIR",5000,63000
"2022-09-24",143700,"TANPA_PROMO",0,143700
"2022-09-09",315000,"TANPA_PROMO",0,315000
"2022-09-14",192000,"GRATIS_ONGKIR",5000,187000
"2022-09-29",75999,"TANPA_PROMO",0,75999
"2022-09-03",239800,"TANPA_PROMO",0,239800
"2022-09-09",207000,"GRATIS_ONGKIR",5000,202000
"2022-09-09",100000,"GRATIS_ONGKIR",5000,95000
"2022-09-22",229000,"GRATIS_ONGKIR",5000,224000
"2022-09-27",2700,"GRATIS_ONGKIR",5000,-2300
"2022-09-03",207000,"TANPA_PROMO",0,207000
"2022-09-16",72500,"TANPA_PROMO",0,72500
"2022-09-29",104000,"TANPA_PROMO",0,104000
"2022-09-21",94500,"TANPA_PROMO",0,94500
"2022-09-23",387600,"GRATIS_ONGKIR",5000,382600
"2022-09-16",280000,"TANPA_PROMO",0,280000
"2022-09-27",11250,"TANPA_PROMO",0,11250
"2022-09-23",8622,"TANPA_PROMO",0,8622
"2022-09-27",236370,"GRATIS_ONGKIR",5000,231370
"2022-09-25",111100,"TANPA_PROMO",0,111100
"2022-09-29",83980,"TANPA_PROMO",0,83980
"2022-09-28",319200,"GRATIS_ONGKIR",5000,314200
"2022-09-19",130000,"GRATIS_ONGKIR",5000,125000
"2022-09-13",1799800,"GRATIS_ONGKIR",5000,1794800
"2022-09-15",24900,"TANPA_PROMO",0,24900
"2022-09-02",41990,"GRATIS_ONGKIR",5000,36990
"2022-09-14",179700,"TANPA_PROMO",0,179700
"2022-09-12",26000,"GRATIS_ONGKIR",5000,21000
"2022-09-27",50520,"TANPA_PROMO",0,50520
"2022-09-04",390000,"GRATIS_ONGKIR",5000,385000
"2022-09-07",217500,"GRATIS_ONGKIR",5000,212500
"2022-09-02",131400,"TANPA_PROMO",0,131400
"2022-09-30",59000,"TANPA_PROMO",0,59000
"2022-09-02",59800,"TANPA_PROMO",0,59800
"2022-09-10",77250,"GRATIS_ONGKIR",5000,72250
"2022-09-01",72680,"GRATIS_ONGKIR",5000,67680
"2022-09-14",120000,"GRATIS_ONGKIR",5000,115000
"2022-09-17",161592,"TANPA_PROMO",0,161592
"2022-09-03",45800,"TANPA_PROMO",0,45800
"2022-09-14",243540,"GRATIS_ONGKIR",5000,238540
"2022-09-01",105000,"TANPA_PROMO",0,105000
"2022-09-27",1400,"TANPA_PROMO",0,1400
"2022-09-04",318000,"TANPA_PROMO",0,318000
"2022-09-05",115999,"GRATIS_ONGKIR",5000,110999
"2022-09-12",68888,"TANPA_PROMO",0,68888
"2022-09-01",150000,"GRATIS_ONGKIR",5000,145000
"2022-09-29",120000,"GRATIS_ONGKIR",5000,115000
"2022-09-11",4760,"GRATIS_ONGKIR",5000,-240
"2022-09-22",338000,"GRATIS_ONGKIR",5000,333000
"2022-09-16",135100,"TANPA_PROMO",0,135100
"2022-09-06",1320000,"TANPA_PROMO",0,1320000
"2022-09-04",440000,"TANPA_PROMO",0,440000
"2022-09-20",411000,"GRATIS_ONGKIR",5000,406000
"2022-09-08",110925,"GRATIS_ONGKIR",5000,105925
"2022-09-16",80000,"GRATIS_ONGKIR",5000,75000
"2022-09-04",105400,"TANPA_PROMO",0,105400
"2022-09-16",123000,"TANPA_PROMO",0,123000
"2022-09-17",8580,"GRATIS_ONGKIR",5000,3580
"2022-09-17",91000,"GRATIS_ONGKIR",5000,86000
"2022-09-09",195000,"TANPA_PROMO",0,195000
"2022-09-06",475000,"GRATIS_ONGKIR",5000,470000
"2022-09-23",141000,"GRATIS_ONGKIR",5000,136000
"2022-09-17",93884,"TANPA_PROMO",0,93884
"2022-09-09",164445,"TANPA_PROMO",0,164445
"2022-09-30",197100,"GRATIS_ONGKIR",5000,192100
"2022-09-03",30000,"TANPA_PROMO",0,30000
"2022-09-29",49500,"TANPA_PROMO",0,49500
"2022-09-02",29600,"TANPA_PROMO",0,29600
"2022-09-08",156000,"TANPA_PROMO",0,156000
"2022-09-08",236997,"GRATIS_ONGKIR",5000,231997
"2022-09-20",54000,"TANPA_PROMO",0,54000
"2022-09-26",510000,"GRATIS_ONGKIR",5000,505000
"2022-09-23",228000,"TANPA_PROMO",0,228000
"2022-09-18",110000,"GRATIS_ONGKIR",5000,105000
"2022-09-01",151500,"AWAL_GAJIAN",15000,136500
"2022-09-09",1300000,"TANPA_PROMO",0,1300000
"2022-09-21",1690,"TANPA_PROMO",0,1690
"2022-09-17",152000,"GRATIS_ONGKIR",5000,147000
"2022-09-28",130000,"GRATIS_ONGKIR",5000,125000
"2022-09-22",780000,"TANPA_PROMO",0,780000
"2022-09-26",45000,"GRATIS_ONGKIR",5000,40000
"2022-09-08",330000,"GRATIS_ONGKIR",5000,325000
"2022-09-22",68700,"GRATIS_ONGKIR",5000,63700
"2022-09-27",231000,"GRATIS_ONGKIR",5000,226000
"2022-09-21",260000,"TANPA_PROMO",0,260000
"2022-09-29",72750,"TANPA_PROMO",0,72750
"2022-09-10",27600,"TANPA_PROMO",0,27600
"2022-09-23",62400,"GRATIS_ONGKIR",5000,57400
"2022-09-26",220000,"TANPA_PROMO",0,220000
"2022-09-20",52000,"GRATIS_ONGKIR",5000,47000
"2022-09-24",64000,"GRATIS_ONGKIR",5000,59000
"2022-09-14",218000,"TANPA_PROMO",0,218000
"2022-09-24",17244,"TANPA_PROMO",0,17244
"2022-09-13",830000,"GRATIS_ONGKIR",5000,825000
"2022-09-02",184800,"TANPA_PROMO",0,184800
"2022-09-02",164445,"GRATIS_ONGKIR",5000,159445
"2022-09-04",69000,"GRATIS_ONGKIR",5000,64000
"2022-09-15",330000,"TANPA_PROMO",0,330000
"2022-09-04",70000,"GRATIS_ONGKIR",5000,65000
"2022-09-24",1128000,"TANPA_PROMO",0,1128000
"2022-09-16",405300,"TANPA_PROMO",0,405300
"2022-09-18",3340,"GRATIS_ONGKIR",5000,-1660
"2022-09-24",159000,"TANPA_PROMO",0,159000
"2022-09-22",130000,"GRATIS_ONGKIR",5000,125000
"2022-09-01",270000,"AWAL_GAJIAN",15000,255000
"2022-09-03",24900,"TANPA_PROMO",0,24900
